"mean" "se_mean" "sd" "2.5%" "25%" "50%" "75%" "97.5%" "n_eff" "Rhat"
"pr1adjpred[39]" 0.0049276716247474 0.0000589583384691012 0.00190921011060273 0.00189914604321273 0.00354211603099087 0.00469522570379258 0.00608265019548443 0.0092498684243682 1048.61720544008 1.0054926168884
"pr1adjpred[40]" 0.00451051168351063 0.0000543955913725252 0.00176541377086336 0.00172357566789882 0.00322890638183931 0.0042783843703665 0.00555303944958324 0.00849764945085411 1053.33281591229 1.00541787094145
"pr1adjpred[41]" 0.00412892734069203 0.0000502060336767995 0.00163299433852425 0.00156030129688806 0.00294298230602946 0.00391366731349038 0.00507784454257325 0.00785138044632349 1057.93145989781 1.00534132916717
"pr1adjpred[42]" 0.00377986271024784 0.0000463043220149675 0.00151098583711776 0.00141933083266999 0.00269096488939838 0.00356396789137775 0.0046566050080803 0.00730842684811674 1064.82374682229 1.00526325839795
"pr1adjpred[43]" 0.00346052627235468 0.0000426825968511415 0.00139851146734412 0.00129322344260021 0.00243931628094918 0.00325429531376258 0.00424792607289727 0.00680651883493579 1073.57006840193 1.0051839106765
"pr1adjpred[44]" 0.00316836784260122 0.0000393595237776075 0.0012947747148075 0.00118015358661054 0.00222738574273069 0.00297166539982437 0.00389671515312546 0.00626848688214909 1082.15320242273 1.00510352268453
"pr1adjpred[45]" 0.00290105756140283 0.000036309040697595 0.00119905138976602 0.00107769729250461 0.00202855666918767 0.00271600074022827 0.00356619970357497 0.00575493559938764 1090.55115986663 1.00502231542301
"pr1adjpred[46]" 0.00265646672522426 0.0000335074776268361 0.00111068250005177 0.000976734828169007 0.00185516215454129 0.00248523880246867 0.00327047560648901 0.00528345851949036 1098.74366924503 1.00494049411485
"pr1adjpred[47]" 0.00243265029705808 0.0000309704111234549 0.00102906786851407 0.000894262843152026 0.00169570856715506 0.00227048114188575 0.00299702855994369 0.00485060850485397 1104.06360823135 1.00485824830084
"pr1adjpred[48]" 0.00222783094804846 0.0000286553694416009 0.000953660415549044 0.000808417921206477 0.00154426598189875 0.00207559332105785 0.00274589608573021 0.00445994748176815 1107.58097873333 1.00477575210015
"pr1adjpred[49]" 0.00204038449530119 0.0000265206163158018 0.000883961035588484 0.000732039324386021 0.00140891592383749 0.00189493318932662 0.0025191405781302 0.0041467610758489 1110.96152617952 1.00469316460784
"pr1adjpred[50]" 0.00186882661289615 0.0000245512930863582 0.000819514003911993 0.000661656512597548 0.0012820098513362 0.00173423754837103 0.00230856176684584 0.00384123805686763 1114.20221327179 1.00461063040388
"pr1adjpred[51]" 0.00171180070402413 0.0000227338507230542 0.000759902856892395 0.000601168033153823 0.00116825757318648 0.00158674314190313 0.00211123479445982 0.00354445586294773 1117.30089485641 1.00452828014982
"pr2adjpred[1]" 0.0458855306940367 0.000964613704997014 0.0296417253932719 0.00303203685466399 0.0224674876034625 0.0414659712927739 0.0656181373532729 0.110519162117083 944.278503703596 1.00331718254953
"pr2adjpred[2]" 0.0418962967416996 0.000879261718801927 0.0269722516766411 0.00276664192872008 0.020524059535768 0.0379597509935887 0.0600255910085645 0.10004090322547 941.018315062732 1.00333896167898
"pr2adjpred[3]" 0.0382563059972351 0.000801639670978151 0.024549273896918 0.00251692425392562 0.0186897406016677 0.0348497126046005 0.0550110463885428 0.090989716071054 937.818726379969 1.00335903032512
"pr2adjpred[4]" 0.0349347738412318 0.00073103363850837 0.0223495543003362 0.00229388442697668 0.0170544160234862 0.0319683182482907 0.0502424355027276 0.0825042961682402 934.680130595744 1.00337736586617
"pr2adjpred[5]" 0.0319036474834449 0.000666796702655753 0.0203520821758593 0.00209061042395047 0.0156302578851749 0.0292434387956955 0.0459281677760954 0.0751565592720792 931.602848871611 1.00339394955301
"pr2adjpred[6]" 0.0291373619360638 0.000608342577095044 0.0185378576547103 0.00190548320637953 0.0143175444232574 0.0267049416099169 0.0419791208083772 0.0683179200942979 928.587128927725 1.00340876664779
"pr2adjpred[7]" 0.0266126179270914 0.000555139848747539 0.0168896967157437 0.00173691695740022 0.0130791189555061 0.0244670954363399 0.0382685660059336 0.0622717775737793 925.63314361113 1.00342180654557
"pr2adjpred[8]" 0.0243081797685892 0.000506706771822096 0.0153920552985649 0.00158326294801072 0.011969320303376 0.0224133674270487 0.0350595695573901 0.0567321970106919 922.740989712373 1.00343306287774
"pr2adjpred[9]" 0.0222046913753122 0.000462606561394772 0.01403087063551 0.00144320194458665 0.0109920054477011 0.020538043152049 0.0319773073511934 0.0516031794823497 919.910687046726 1.00344253359563
"pr2adjpred[10]" 0.020284508793463 0.000422443138113807 0.0127934181017854 0.00131553142321123 0.0100446547151075 0.0188220514928355 0.0292540633289585 0.0471976366296521 917.142177814862 1.00345022103341
"pr2adjpred[11]" 0.0185315477484629 0.000385857280351969 0.0116681820523778 0.00119915524447407 0.0091759398203186 0.0172381431272525 0.0266448431327837 0.042885968991016 914.435326256128 1.00345613194914
